TABLE_NAME	INDEX_NAME	NON_UNIQUE	SEQ_IN_INDEX	COLUMN_NAME	INDEX_TYPE	SUB_PART	NULLABLE
preset_budget_debt	idx_budget_debt_campaign_status	1	1	lottery_campaign_id	BTREE	NULL	
preset_budget_debt	idx_budget_debt_campaign_status	1	2	status	BTREE	NULL	
preset_budget_debt	idx_budget_debt_preset	1	1	lottery_preset_id	BTREE	NULL	
preset_budget_debt	idx_budget_debt_status_time	1	1	status	BTREE	NULL	
preset_budget_debt	idx_budget_debt_status_time	1	2	created_at	BTREE	NULL	
preset_budget_debt	idx_budget_debt_user_status	1	1	user_id	BTREE	NULL	
preset_budget_debt	idx_budget_debt_user_status	1	2	status	BTREE	NULL	
preset_budget_debt	PRIMARY	0	1	preset_budget_debt_id	BTREE	NULL	
preset_debt_limits	idx_debt_limits_status	1	1	status	BTREE	NULL	
preset_debt_limits	PRIMARY	0	1	preset_debt_limit_id	BTREE	NULL	
preset_debt_limits	uk_debt_limits_level_ref	0	1	limit_level	BTREE	NULL	
preset_debt_limits	uk_debt_limits_level_ref	0	2	reference_id	BTREE	NULL	YES
preset_inventory_debt	fk_inv_debt_user_id	1	1	user_id	BTREE	NULL	
preset_inventory_debt	idx_inv_debt_campaign_status	1	1	lottery_campaign_id	BTREE	NULL	
preset_inventory_debt	idx_inv_debt_campaign_status	1	2	status	BTREE	NULL	
preset_inventory_debt	idx_inv_debt_preset	1	1	lottery_preset_id	BTREE	NULL	
preset_inventory_debt	idx_inv_debt_prize_status	1	1	lottery_campaign_prize_id	BTREE	NULL	
preset_inventory_debt	idx_inv_debt_prize_status	1	2	status	BTREE	NULL	
preset_inventory_debt	idx_inv_debt_status_time	1	1	status	BTREE	NULL	
preset_inventory_debt	idx_inv_debt_status_time	1	2	created_at	BTREE	NULL	
preset_inventory_debt	PRIMARY	0	1	preset_inventory_debt_id	BTREE	NULL	
prize_definitions	fk_prize_definitions_media	1	1	primary_media_id	BTREE	NULL	YES
prize_definitions	idx_prize_definitions_enabled	1	1	is_enabled	BTREE	NULL	
prize_definitions	idx_prize_definitions_material	1	1	material_asset_code	BTREE	NULL	YES
prize_definitions	idx_prize_definitions_merchant	1	1	merchant_id	BTREE	NULL	YES
prize_definitions	idx_prize_definitions_rarity	1	1	rarity_code	BTREE	NULL	
prize_definitions	idx_prize_definitions_tier	1	1	reward_tier	BTREE	NULL	
prize_definitions	idx_prize_definitions_type	1	1	prize_type	BTREE	NULL	
prize_definitions	PRIMARY	0	1	prize_definition_id	BTREE	NULL	
prize_definitions	prize_code	0	1	prize_code	BTREE	NULL	
rarity_defs	PRIMARY	0	1	rarity_code	BTREE	NULL	
redemption_orders	code_hash	0	1	code_hash	BTREE	NULL	
redemption_orders	idx_fulfilled_staff	1	1	fulfilled_by_staff_id	BTREE	NULL	YES
redemption_orders	idx_fulfilled_store	1	1	fulfilled_store_id	BTREE	NULL	YES
redemption_orders	idx_redeemer	1	1	redeemer_user_id	BTREE	NULL	YES
redemption_orders	idx_redemption_orders_item_id	1	1	item_id	BTREE	NULL	
redemption_orders	idx_redemption_orders_item_status	1	1	item_id	BTREE	NULL	
redemption_orders	idx_redemption_orders_item_status	1	2	status	BTREE	NULL	
redemption_orders	idx_status_expires	1	1	status	BTREE	NULL	
redemption_orders	idx_status_expires	1	2	expires_at	BTREE	NULL	
redemption_orders	PRIMARY	0	1	redemption_order_id	BTREE	NULL	
redemption_orders	redemption_seq	0	1	redemption_seq	BTREE	NULL	
redemption_orders	uk_redemption_orders_order_no	0	1	order_no	BTREE	NULL	
reminder_history	acknowledged_by	1	1	acknowledged_by	BTREE	NULL	YES
reminder_history	idx_reminder_history_created	1	1	created_at	BTREE	NULL	
reminder_history	idx_reminder_history_rule	1	1	reminder_rule_id	BTREE	NULL	
reminder_history	idx_reminder_history_status	1	1	notification_status	BTREE	NULL	
reminder_history	idx_reminder_history_trigger_time	1	1	trigger_time	BTREE	NULL	
reminder_history	PRIMARY	0	1	reminder_history_id	BTREE	NULL	
reminder_rules	created_by	1	1	created_by	BTREE	NULL	YES
reminder_rules	idx_reminder_rules_code	0	1	rule_code	BTREE	NULL	
reminder_rules	idx_reminder_rules_enabled	1	1	is_enabled	BTREE	NULL	
reminder_rules	idx_reminder_rules_next_check	1	1	next_check_at	BTREE	NULL	YES
reminder_rules	idx_reminder_rules_type	1	1	rule_type	BTREE	NULL	
reminder_rules	PRIMARY	0	1	reminder_rule_id	BTREE	NULL	
reminder_rules	rule_code	0	1	rule_code	BTREE	NULL	
reminder_rules	updated_by	1	1	updated_by	BTREE	NULL	YES
report_templates	created_by	1	1	created_by	BTREE	NULL	YES
report_templates	idx_report_templates_code	0	1	template_code	BTREE	NULL	
report_templates	idx_report_templates_enabled	1	1	is_enabled	BTREE	NULL	
report_templates	idx_report_templates_system	1	1	is_system	BTREE	NULL	
report_templates	idx_report_templates_type	1	1	template_type	BTREE	NULL	
report_templates	PRIMARY	0	1	report_template_id	BTREE	NULL	
report_templates	template_code	0	1	template_code	BTREE	NULL	
report_templates	updated_by	1	1	updated_by	BTREE	NULL	YES
risk_alerts	idx_risk_alerts_operator	1	1	operator_id	BTREE	NULL	YES
risk_alerts	idx_risk_alerts_operator	1	2	created_at	BTREE	NULL	
risk_alerts	idx_risk_alerts_severity_status	1	1	severity	BTREE	NULL	
risk_alerts	idx_risk_alerts_severity_status	1	2	status	BTREE	NULL	
risk_alerts	idx_risk_alerts_status_created	1	1	status	BTREE	NULL	
risk_alerts	idx_risk_alerts_status_created	1	2	created_at	BTREE	NULL	
risk_alerts	idx_risk_alerts_store	1	1	store_id	BTREE	NULL	YES
risk_alerts	idx_risk_alerts_store	1	2	created_at	BTREE	NULL	
risk_alerts	idx_risk_alerts_target_user	1	1	target_user_id	BTREE	NULL	YES
risk_alerts	idx_risk_alerts_type	1	1	alert_type	BTREE	NULL	
risk_alerts	PRIMARY	0	1	risk_alert_id	BTREE	NULL	
risk_alerts	reviewed_by	1	1	reviewed_by	BTREE	NULL	YES
roles	PRIMARY	0	1	role_id	BTREE	NULL	
roles	role_name	0	1	role_name	BTREE	NULL	
roles	role_uuid	0	1	role_uuid	BTREE	NULL	
roles	roles_is_active	1	1	is_active	BTREE	NULL	YES
roles	roles_role_level	1	1	role_level	BTREE	NULL	
segment_rule_configs	PRIMARY	0	1	segment_rule_config_id	BTREE	NULL	
segment_rule_configs	version_key	0	1	version_key	BTREE	NULL	
sequelizemeta	name	0	1	name	BTREE	NULL	
sequelizemeta	PRIMARY	0	1	name	BTREE	NULL	
shipping_tracks	idx_shipping_tracks_no	1	1	shipping_no	BTREE	NULL	
shipping_tracks	idx_shipping_tracks_record_time	1	1	exchange_record_id	BTREE	NULL	
shipping_tracks	idx_shipping_tracks_record_time	1	2	track_time	BTREE	NULL	
shipping_tracks	idx_shipping_tracks_status_time	1	1	track_status	BTREE	NULL	
shipping_tracks	idx_shipping_tracks_status_time	1	2	track_time	BTREE	NULL	
shipping_tracks	PRIMARY	0	1	shipping_track_id	BTREE	NULL	
shipping_tracks	uk_shipping_tracks_dedup	0	1	dedup_key	BTREE	NULL	
sku_attribute_values	idx_sku_attr_option	1	1	attribute_id	BTREE	NULL	
sku_attribute_values	idx_sku_attr_option	1	2	option_id	BTREE	NULL	
sku_attribute_values	option_id	1	1	option_id	BTREE	NULL	
sku_attribute_values	PRIMARY	0	1	id	BTREE	NULL	
sku_attribute_values	uk_sku_attribute	0	1	sku_id	BTREE	NULL	
sku_attribute_values	uk_sku_attribute	0	2	attribute_id	BTREE	NULL	
store_staff	idx_store_staff_deleted	1	1	status	BTREE	NULL	
store_staff	idx_store_staff_deleted	1	2	deleted_at	BTREE	NULL	YES
store_staff	idx_store_staff_status_role	1	1	status	BTREE	NULL	
store_staff	idx_store_staff_status_role	1	2	role_in_store	BTREE	NULL	
store_staff	idx_store_staff_store_status	1	1	store_id	BTREE	NULL	
store_staff	idx_store_staff_store_status	1	2	status	BTREE	NULL	
store_staff	idx_store_staff_user_status	1	1	user_id	BTREE	NULL	
store_staff	idx_store_staff_user_status	1	2	status	BTREE	NULL	
store_staff	operator_id	1	1	operator_id	BTREE	NULL	YES
store_staff	PRIMARY	0	1	store_staff_id	BTREE	NULL	
store_staff	uk_store_staff_user_store_seq	0	1	user_id	BTREE	NULL	
store_staff	uk_store_staff_user_store_seq	0	2	store_id	BTREE	NULL	
store_staff	uk_store_staff_user_store_seq	0	3	sequence_no	BTREE	NULL	
stores	idx_stores_assigned_to	1	1	assigned_to	BTREE	NULL	YES
stores	idx_stores_city_code	1	1	city_code	BTREE	NULL	
stores	idx_stores_district_code	1	1	district_code	BTREE	NULL	
stores	idx_stores_merchant_id	1	1	merchant_id	BTREE	NULL	YES
stores	idx_stores_province_code	1	1	province_code	BTREE	NULL	
stores	idx_stores_status	1	1	status	BTREE	NULL	
stores	idx_stores_street_code	1	1	street_code	BTREE	NULL	
stores	PRIMARY	0	1	store_id	BTREE	NULL	
stores	store_code	0	1	store_code	BTREE	NULL	YES
stores	uk_store_code	0	1	store_code	BTREE	NULL	YES
system_dictionaries	idx_enabled	1	1	is_enabled	BTREE	NULL	
system_dictionaries	idx_type	1	1	dict_type	BTREE	NULL	
system_dictionaries	idx_version	1	1	version	BTREE	NULL	
system_dictionaries	PRIMARY	0	1	system_dictionary_id	BTREE	NULL	
system_dictionaries	uk_type_code	0	1	dict_type	BTREE	NULL	
system_dictionaries	uk_type_code	0	2	dict_code	BTREE	NULL	
system_dictionary_history	idx_changed_at	1	1	changed_at	BTREE	NULL	
system_dictionary_history	idx_dict_id	1	1	system_dictionary_id	BTREE	NULL	
system_dictionary_history	idx_dict_version	1	1	system_dictionary_id	BTREE	NULL	
system_dictionary_history	idx_dict_version	1	2	version	BTREE	NULL	
system_dictionary_history	PRIMARY	0	1	system_dictionary_history_id	BTREE	NULL	
system_settings	idx_category	1	1	category	BTREE	NULL	
system_settings	idx_category_visible	1	1	category	BTREE	NULL	
system_settings	idx_category_visible	1	2	is_visible	BTREE	NULL	
system_settings	idx_setting_key	0	1	setting_key	BTREE	NULL	
system_settings	idx_updated_by	1	1	updated_by	BTREE	NULL	YES
system_settings	idx_updated_by	1	2	updated_at	BTREE	NULL	
system_settings	PRIMARY	0	1	system_setting_id	BTREE	NULL	
system_settings	setting_key	0	1	setting_key	BTREE	NULL	
trade_disputes	idx_trade_disputes_assigned_to	1	1	assigned_to	BTREE	NULL	YES
trade_disputes	idx_trade_disputes_created_at	1	1	created_at	BTREE	NULL	
trade_disputes	idx_trade_disputes_order_polymorphic	1	1	order_type	BTREE	NULL	
trade_disputes	idx_trade_disputes_order_polymorphic	1	2	order_id	BTREE	NULL	
trade_disputes	idx_trade_disputes_status	1	1	status	BTREE	NULL	
trade_disputes	idx_trade_disputes_user_id	1	1	user_id	BTREE	NULL	
trade_disputes	PRIMARY	0	1	trade_dispute_id	BTREE	NULL	
user_ad_tags	idx_uat_tag	1	1	tag_key	BTREE	NULL	
user_ad_tags	idx_uat_tag	1	2	tag_value	BTREE	NULL	
user_ad_tags	PRIMARY	0	1	user_ad_tag_id	BTREE	NULL	
user_ad_tags	uk_uat_user_tag	0	1	user_id	BTREE	NULL	
user_ad_tags	uk_uat_user_tag	0	2	tag_key	BTREE	NULL	
user_addresses	idx_user_addresses_user_default	1	1	user_id	BTREE	NULL	
user_addresses	idx_user_addresses_user_default	1	2	is_default	BTREE	NULL	
user_addresses	idx_user_addresses_user_id	1	1	user_id	BTREE	NULL	
user_addresses	PRIMARY	0	1	address_id	BTREE	NULL	
user_behavior_tracks	idx_behavior_tracks_session	1	1	behavior_session_id	BTREE	NULL	YES
user_behavior_tracks	idx_behavior_tracks_time	1	1	behavior_time	BTREE	NULL	
user_behavior_tracks	idx_behavior_tracks_type	1	1	behavior_type	BTREE	NULL	
user_behavior_tracks	idx_behavior_tracks_user	1	1	user_id	BTREE	NULL	
user_behavior_tracks	idx_behavior_tracks_user_type	1	1	user_id	BTREE	NULL	
user_behavior_tracks	idx_behavior_tracks_user_type	1	2	behavior_type	BTREE	NULL	
user_behavior_tracks	PRIMARY	0	1	user_behavior_track_id	BTREE	NULL	
user_growth_levels	idx_user_growth_levels_status_points	1	1	status	BTREE	NULL	
user_growth_levels	idx_user_growth_levels_status_points	1	2	min_history_points	BTREE	NULL	
user_growth_levels	PRIMARY	0	1	user_growth_level_id	BTREE	NULL	
user_growth_levels	uk_user_growth_levels_level_key	0	1	level_key	BTREE	NULL	
user_hierarchy	fk_user_hierarchy_deactivator	1	1	deactivated_by	BTREE	NULL	YES
user_hierarchy	fk_user_hierarchy_role	1	1	role_id	BTREE	NULL	
user_hierarchy	fk_user_hierarchy_store	1	1	store_id	BTREE	NULL	YES
user_hierarchy	idx_user_hierarchy_active	1	1	is_active	BTREE	NULL	
user_hierarchy	idx_user_hierarchy_superior	1	1	superior_user_id	BTREE	NULL	YES
user_hierarchy	PRIMARY	0	1	user_hierarchy_id	BTREE	NULL	
user_hierarchy	uk_user_role	0	1	user_id	BTREE	NULL	
user_hierarchy	uk_user_role	0	2	role_id	BTREE	NULL	
user_notifications	idx_user_notifications_type	1	1	type	BTREE	NULL	
user_notifications	idx_user_notifications_user_created	1	1	user_id	BTREE	NULL	
user_notifications	idx_user_notifications_user_created	1	2	created_at	BTREE	NULL	
user_notifications	idx_user_notifications_user_unread	1	1	user_id	BTREE	NULL	
user_notifications	idx_user_notifications_user_unread	1	2	is_read	BTREE	NULL	
user_notifications	PRIMARY	0	1	notification_id	BTREE	NULL	
user_owned_decorations	decoration_sku_id	1	1	decoration_sku_id	BTREE	NULL	
user_owned_decorations	idx_user_owned_deco_expires	1	1	expires_at	BTREE	NULL	YES
user_owned_decorations	idx_user_owned_deco_user_status	1	1	user_id	BTREE	NULL	
user_owned_decorations	idx_user_owned_deco_user_status	1	2	status	BTREE	NULL	
user_owned_decorations	PRIMARY	0	1	user_owned_decoration_id	BTREE	NULL	
user_owned_decorations	uk_user_owned_deco_user_sku	0	1	user_id	BTREE	NULL	
user_owned_decorations	uk_user_owned_deco_user_sku	0	2	decoration_sku_id	BTREE	NULL	
user_premium_status	idx_expires_at	1	1	expires_at	BTREE	NULL	YES
user_premium_status	idx_is_unlocked	1	1	is_unlocked	BTREE	NULL	
user_premium_status	idx_user_id	0	1	user_id	BTREE	NULL	
user_premium_status	PRIMARY	0	1	user_premium_status_id	BTREE	NULL	
user_ratio_overrides	created_by	1	1	created_by	BTREE	NULL	YES
user_ratio_overrides	idx_user_ratio_effective_end	1	1	effective_end	BTREE	NULL	YES
user_ratio_overrides	idx_user_ratio_user_id	1	1	user_id	BTREE	NULL	
user_ratio_overrides	PRIMARY	0	1	user_ratio_override_id	BTREE	NULL	
user_ratio_overrides	uk_user_ratio	0	1	user_id	BTREE	NULL	
user_ratio_overrides	uk_user_ratio	0	2	ratio_key	BTREE	NULL	
user_risk_profiles	frozen_by	1	1	frozen_by	BTREE	NULL	YES
user_risk_profiles	idx_user_risk_profiles_is_frozen	1	1	is_frozen	BTREE	NULL	
user_risk_profiles	idx_user_risk_profiles_level_type	1	1	user_level	BTREE	NULL	
user_risk_profiles	idx_user_risk_profiles_level_type	1	2	config_type	BTREE	NULL	
user_risk_profiles	idx_user_risk_profiles_user_id	1	1	user_id	BTREE	NULL	YES
user_risk_profiles	PRIMARY	0	1	user_risk_profile_id	BTREE	NULL	
user_risk_profiles	uk_user_risk_profiles_user_config	0	1	user_id	BTREE	NULL	YES
user_risk_profiles	uk_user_risk_profiles_user_config	0	2	config_type	BTREE	NULL	
user_roles	idx_is_active	1	1	is_active	BTREE	NULL	YES
user_roles	idx_role_id	1	1	role_id	BTREE	NULL	
user_roles	idx_user_id	1	1	user_id	BTREE	NULL	
user_roles	PRIMARY	0	1	user_role_id	BTREE	NULL	
user_roles	user_role_unique	0	1	user_id	BTREE	NULL	
user_roles	user_role_unique	0	2	role_id	BTREE	NULL	
users	idx_status	1	1	status	BTREE	NULL	YES
users	idx_users_last_active_at	1	1	last_active_at	BTREE	NULL	YES
users	idx_users_mobile_prefix_hash	1	1	mobile_prefix_hash	BTREE	NULL	YES
users	idx_users_mobile_suffix_hash	1	1	mobile_suffix_hash	BTREE	NULL	YES
users	idx_users_user_level	1	1	user_level	BTREE	NULL	
users	idx_users_user_uuid_unique	0	1	user_uuid	BTREE	NULL	
users	idx_users_wx_openid	0	1	wx_openid	BTREE	NULL	YES
users	PRIMARY	0	1	user_id	BTREE	NULL	
users	uk_users_mobile_hash	0	1	mobile_hash	BTREE	NULL	YES
users	users_history_total_points	1	1	history_total_points	BTREE	NULL	YES
users	users_last_login	1	1	last_login	BTREE	NULL	YES
websocket_startup_logs	idx_created_at	1	1	created_at	BTREE	NULL	
websocket_startup_logs	idx_process_id	1	1	process_id	BTREE	NULL	
websocket_startup_logs	idx_start_time	1	1	start_time	BTREE	NULL	
websocket_startup_logs	idx_status	1	1	status	BTREE	NULL	
websocket_startup_logs	PRIMARY	0	1	websocket_startup_log_id	BTREE	NULL	
