TABLE_NAME	INDEX_NAME	COLUMN_NAME	NON_UNIQUE	SEQ_IN_INDEX	INDEX_TYPE
risk_alerts	idx_risk_alerts_store	created_at	1	2	BTREE
risk_alerts	idx_risk_alerts_target_user	target_user_id	1	1	BTREE
risk_alerts	idx_risk_alerts_type	alert_type	1	1	BTREE
risk_alerts	PRIMARY	risk_alert_id	0	1	BTREE
risk_alerts	reviewed_by	reviewed_by	1	1	BTREE
roles	PRIMARY	role_id	0	1	BTREE
roles	role_name	role_name	0	1	BTREE
roles	role_uuid	role_uuid	0	1	BTREE
roles	roles_is_active	is_active	1	1	BTREE
roles	roles_role_level	role_level	1	1	BTREE
segment_rule_configs	PRIMARY	segment_rule_config_id	0	1	BTREE
segment_rule_configs	version_key	version_key	0	1	BTREE
sequelizemeta	name	name	0	1	BTREE
sequelizemeta	PRIMARY	name	0	1	BTREE
sku_attribute_values	idx_sku_attr_option	attribute_id	1	1	BTREE
sku_attribute_values	idx_sku_attr_option	option_id	1	2	BTREE
sku_attribute_values	option_id	option_id	1	1	BTREE
sku_attribute_values	PRIMARY	id	0	1	BTREE
sku_attribute_values	uk_sku_attribute	sku_id	0	1	BTREE
sku_attribute_values	uk_sku_attribute	attribute_id	0	2	BTREE
store_staff	idx_store_staff_deleted	status	1	1	BTREE
store_staff	idx_store_staff_deleted	deleted_at	1	2	BTREE
store_staff	idx_store_staff_status_role	status	1	1	BTREE
store_staff	idx_store_staff_status_role	role_in_store	1	2	BTREE
store_staff	idx_store_staff_store_status	store_id	1	1	BTREE
store_staff	idx_store_staff_store_status	status	1	2	BTREE
store_staff	idx_store_staff_user_status	user_id	1	1	BTREE
store_staff	idx_store_staff_user_status	status	1	2	BTREE
store_staff	operator_id	operator_id	1	1	BTREE
store_staff	PRIMARY	store_staff_id	0	1	BTREE
store_staff	uk_store_staff_user_store_seq	user_id	0	1	BTREE
store_staff	uk_store_staff_user_store_seq	store_id	0	2	BTREE
store_staff	uk_store_staff_user_store_seq	sequence_no	0	3	BTREE
stores	idx_stores_assigned_to	assigned_to	1	1	BTREE
stores	idx_stores_city_code	city_code	1	1	BTREE
stores	idx_stores_district_code	district_code	1	1	BTREE
stores	idx_stores_merchant_id	merchant_id	1	1	BTREE
stores	idx_stores_province_code	province_code	1	1	BTREE
stores	idx_stores_status	status	1	1	BTREE
stores	idx_stores_street_code	street_code	1	1	BTREE
stores	PRIMARY	store_id	0	1	BTREE
stores	store_code	store_code	0	1	BTREE
stores	uk_store_code	store_code	0	1	BTREE
system_dictionaries	idx_enabled	is_enabled	1	1	BTREE
system_dictionaries	idx_type	dict_type	1	1	BTREE
system_dictionaries	idx_version	version	1	1	BTREE
system_dictionaries	PRIMARY	system_dictionary_id	0	1	BTREE
system_dictionaries	uk_type_code	dict_type	0	1	BTREE
system_dictionaries	uk_type_code	dict_code	0	2	BTREE
system_dictionary_history	idx_changed_at	changed_at	1	1	BTREE
system_dictionary_history	idx_dict_id	system_dictionary_id	1	1	BTREE
system_dictionary_history	idx_dict_version	system_dictionary_id	1	1	BTREE
system_dictionary_history	idx_dict_version	version	1	2	BTREE
system_dictionary_history	PRIMARY	system_dictionary_history_id	0	1	BTREE
system_settings	idx_category	category	1	1	BTREE
system_settings	idx_category_visible	category	1	1	BTREE
system_settings	idx_category_visible	is_visible	1	2	BTREE
system_settings	idx_setting_key	setting_key	0	1	BTREE
system_settings	idx_updated_by	updated_by	1	1	BTREE
system_settings	idx_updated_by	updated_at	1	2	BTREE
system_settings	PRIMARY	system_setting_id	0	1	BTREE
system_settings	setting_key	setting_key	0	1	BTREE
trade_orders	idx_trade_orders_asset_code_status	asset_code	1	1	BTREE
trade_orders	idx_trade_orders_asset_code_status	status	1	2	BTREE
trade_orders	idx_trade_orders_buyer_user_id	buyer_user_id	1	1	BTREE
trade_orders	idx_trade_orders_created_at	created_at	1	1	BTREE
trade_orders	idx_trade_orders_listing_id	market_listing_id	1	1	BTREE
trade_orders	idx_trade_orders_seller_user_id	seller_user_id	1	1	BTREE
trade_orders	idx_trade_orders_status	status	1	1	BTREE
trade_orders	PRIMARY	trade_order_id	0	1	BTREE
trade_orders	uk_trade_orders_business_id	business_id	0	1	BTREE
trade_orders	uk_trade_orders_idempotency_key	idempotency_key	0	1	BTREE
trade_orders	uk_trade_orders_order_no	order_no	0	1	BTREE
user_ad_tags	idx_uat_tag	tag_key	1	1	BTREE
user_ad_tags	idx_uat_tag	tag_value	1	2	BTREE
user_ad_tags	PRIMARY	user_ad_tag_id	0	1	BTREE
user_ad_tags	uk_uat_user_tag	user_id	0	1	BTREE
user_ad_tags	uk_uat_user_tag	tag_key	0	2	BTREE
user_behavior_tracks	idx_behavior_tracks_session	behavior_session_id	1	1	BTREE
user_behavior_tracks	idx_behavior_tracks_time	behavior_time	1	1	BTREE
user_behavior_tracks	idx_behavior_tracks_type	behavior_type	1	1	BTREE
user_behavior_tracks	idx_behavior_tracks_user	user_id	1	1	BTREE
user_behavior_tracks	idx_behavior_tracks_user_type	user_id	1	1	BTREE
user_behavior_tracks	idx_behavior_tracks_user_type	behavior_type	1	2	BTREE
user_behavior_tracks	PRIMARY	user_behavior_track_id	0	1	BTREE
user_hierarchy	fk_user_hierarchy_deactivator	deactivated_by	1	1	BTREE
user_hierarchy	fk_user_hierarchy_role	role_id	1	1	BTREE
user_hierarchy	fk_user_hierarchy_store	store_id	1	1	BTREE
user_hierarchy	idx_user_hierarchy_active	is_active	1	1	BTREE
user_hierarchy	idx_user_hierarchy_superior	superior_user_id	1	1	BTREE
user_hierarchy	PRIMARY	user_hierarchy_id	0	1	BTREE
user_hierarchy	uk_user_role	user_id	0	1	BTREE
user_hierarchy	uk_user_role	role_id	0	2	BTREE
user_notifications	idx_user_notifications_type	type	1	1	BTREE
user_notifications	idx_user_notifications_user_created	user_id	1	1	BTREE
user_notifications	idx_user_notifications_user_created	created_at	1	2	BTREE
user_notifications	idx_user_notifications_user_unread	user_id	1	1	BTREE
user_notifications	idx_user_notifications_user_unread	is_read	1	2	BTREE
user_notifications	PRIMARY	notification_id	0	1	BTREE
user_premium_status	idx_expires_at	expires_at	1	1	BTREE
user_premium_status	idx_is_unlocked	is_unlocked	1	1	BTREE
user_premium_status	idx_user_id	user_id	0	1	BTREE
user_premium_status	PRIMARY	user_premium_status_id	0	1	BTREE
user_ratio_overrides	created_by	created_by	1	1	BTREE
user_ratio_overrides	idx_user_ratio_effective_end	effective_end	1	1	BTREE
user_ratio_overrides	idx_user_ratio_user_id	user_id	1	1	BTREE
user_ratio_overrides	PRIMARY	user_ratio_override_id	0	1	BTREE
user_ratio_overrides	uk_user_ratio	user_id	0	1	BTREE
user_ratio_overrides	uk_user_ratio	ratio_key	0	2	BTREE
user_risk_profiles	frozen_by	frozen_by	1	1	BTREE
user_risk_profiles	idx_user_risk_profiles_is_frozen	is_frozen	1	1	BTREE
user_risk_profiles	idx_user_risk_profiles_level_type	user_level	1	1	BTREE
user_risk_profiles	idx_user_risk_profiles_level_type	config_type	1	2	BTREE
user_risk_profiles	idx_user_risk_profiles_user_id	user_id	1	1	BTREE
user_risk_profiles	PRIMARY	user_risk_profile_id	0	1	BTREE
user_risk_profiles	uk_user_risk_profiles_user_config	user_id	0	1	BTREE
user_risk_profiles	uk_user_risk_profiles_user_config	config_type	0	2	BTREE
user_roles	idx_is_active	is_active	1	1	BTREE
user_roles	idx_role_id	role_id	1	1	BTREE
user_roles	idx_user_id	user_id	1	1	BTREE
user_roles	PRIMARY	user_role_id	0	1	BTREE
user_roles	user_role_unique	user_id	0	1	BTREE
user_roles	user_role_unique	role_id	0	2	BTREE
users	idx_status	status	1	1	BTREE
users	idx_users_last_active_at	last_active_at	1	1	BTREE
users	idx_users_user_level	user_level	1	1	BTREE
users	idx_users_user_uuid_unique	user_uuid	0	1	BTREE
users	mobile	mobile	0	1	BTREE
users	PRIMARY	user_id	0	1	BTREE
users	users_history_total_points	history_total_points	1	1	BTREE
users	users_last_login	last_login	1	1	BTREE
websocket_startup_logs	idx_created_at	created_at	1	1	BTREE
websocket_startup_logs	idx_process_id	process_id	1	1	BTREE
websocket_startup_logs	idx_start_time	start_time	1	1	BTREE
websocket_startup_logs	idx_status	status	1	1	BTREE
websocket_startup_logs	PRIMARY	websocket_startup_log_id	0	1	BTREE
